session_id;username;time;position;velocity;rotation;current_lap
2;manelmm3;29/11/2019 20:24:38;358.2, 0.1, 219.2;-1.0, -0.1, -29.0;0.0, -1.0, 0.0, 0.0;10
2;manelmm3;29/11/2019 20:24:38;358.6, 0.0, 210.6;2.5, 0.0, -27.9;0.0, -1.0, 0.0, -0.1;10
2;manelmm3;29/11/2019 20:24:38;359.6, 0.0, 202.4;3.6, 0.0, -26.9;0.0, -1.0, 0.0, -0.1;10
2;manelmm3;29/11/2019 20:24:39;359.9, 0.0, 194.5;-2.3, 0.0, -25.7;0.0, -1.0, 0.0, 0.0;10
2;manelmm3;29/11/2019 20:24:39;357.7, 0.0, 187.4;-11.9, 0.0, -21.1;0.0, -1.0, 0.0, 0.3;10
2;manelmm3;29/11/2019 20:24:39;352.5, 0.0, 181.9;-18.7, 0.0, -13.6;0.0, -0.9, 0.0, 0.5;10
2;manelmm3;29/11/2019 20:24:40;346.4, 0.1, 179.1;-21.9, 0.0, -5.7;0.0, -0.8, 0.0, 0.6;10
2;manelmm3;29/11/2019 20:24:40;339.5, 0.0, 178.7;-23.3, 0.0, 2.4;0.0, -0.7, 0.0, 0.8;10
2;manelmm3;29/11/2019 20:24:40;332.0, 0.0, 180.5;-23.4, 0.0, 8.1;0.0, -0.6, 0.0, 0.8;10
2;manelmm3;29/11/2019 20:24:41;325.1, 0.0, 183.6;-22.5, 0.0, 12.4;0.0, -0.5, 0.0, 0.9;10
2;manelmm3;29/11/2019 20:24:41;318.8, 0.0, 188.2;-19.9, 0.0, 17.9;0.0, -0.4, 0.0, 0.9;10
2;manelmm3;29/11/2019 20:24:41;313.1, 0.0, 194.1;-18.4, 0.0, 20.9;0.0, -0.3, 0.0, 0.9;10
2;manelmm3;29/11/2019 20:24:41;307.6, 0.0, 200.7;-17.9, 0.0, 22.8;0.0, -0.3, 0.0, 0.9;10
2;manelmm3;29/11/2019 20:24:42;302.3, 0.0, 207.8;-18.4, 0.0, 23.8;0.0, -0.3, 0.0, 0.9;10
2;manelmm3;29/11/2019 20:24:42;296.1, 0.0, 215.5;-19.7, 0.0, 24.2;0.0, -0.3, 0.0, 0.9;10
2;manelmm3;29/11/2019 20:24:42;289.9, 0.0, 222.7;-22.2, 0.0, 23.4;0.0, -0.4, 0.0, 0.9;10
2;manelmm3;29/11/2019 20:24:43;282.9, 0.0, 229.6;-24.2, 0.0, 22.8;0.0, -0.4, 0.0, 0.9;10
2;manelmm3;29/11/2019 20:24:43;275.4, 0.0, 236.4;-25.7, 0.0, 22.6;0.0, -0.4, 0.0, 0.9;10
2;manelmm3;29/11/2019 20:24:43;267.5, 0.0, 243.2;-26.9, 0.0, 22.7;0.0, -0.4, 0.0, 0.9;10
2;manelmm3;29/11/2019 20:24:44;259.2, 0.0, 250.0;-27.8, 0.0, 23.0;0.0, -0.4, 0.0, 0.9;10
2;manelmm3;29/11/2019 20:24:44;250.1, 0.0, 257.3;-29.4, 0.0, 22.5;0.0, -0.4, 0.0, 0.9;10
2;manelmm3;29/11/2019 20:24:44;241.1, 0.0, 264.0;-30.8, 0.0, 22.1;0.0, -0.5, 0.0, 0.9;10
2;manelmm3;29/11/2019 20:24:44;231.6, 0.0, 270.6;-31.9, 0.0, 21.9;0.0, -0.5, 0.0, 0.9;10
2;manelmm3;29/11/2019 20:24:45;221.9, 0.0, 277.2;-32.9, 0.0, 22.0;0.0, -0.5, 0.0, 0.9;10
2;manelmm3;29/11/2019 20:24:45;211.9, 0.0, 283.8;-33.4, 0.0, 21.9;0.0, -0.5, 0.0, 0.9;10
2;manelmm3;29/11/2019 20:24:45;201.8, 0.0, 291.2;-28.7, 0.0, 25.7;0.0, -0.4, 0.0, 0.9;10
2;manelmm3;29/11/2019 20:24:46;195.0, 0.0, 300.1;-17.3, 0.0, 32.5;0.0, -0.2, 0.0, 1.0;10
2;manelmm3;29/11/2019 20:24:46;191.3, 0.1, 310.3;-8.4, 0.0, 34.4;0.0, -0.1, 0.0, 1.0;10
2;manelmm3;29/11/2019 20:24:46;189.7, 0.0, 320.6;-3.0, 0.0, 34.0;0.0, 0.0, 0.0, 1.0;10
2;manelmm3;29/11/2019 20:24:47;189.3, 0.0, 330.6;0.3, 0.0, 32.9;0.0, 0.0, 0.0, 1.0;10
2;manelmm3;29/11/2019 20:24:47;190.5, 0.0, 340.1;7.7, 0.0, 30.5;0.0, 0.1, 0.0, 1.0;10
2;manelmm3;29/11/2019 20:24:47;194.3, 0.0, 348.5;16.9, 0.0, 24.6;0.0, 0.3, 0.0, 0.9;10
2;manelmm3;29/11/2019 20:24:48;201.1, 0.0, 354.9;25.0, 0.0, 15.6;0.0, 0.5, 0.0, 0.8;10
2;manelmm3;29/11/2019 20:24:48;209.1, 0.0, 359.0;27.0, 0.0, 13.8;0.0, 0.6, 0.0, 0.8;10
2;manelmm3;29/11/2019 20:24:48;217.2, 0.0, 363.6;26.8, 0.0, 16.1;0.0, 0.5, 0.0, 0.9;10
2;manelmm3;29/11/2019 20:24:48;225.6, 0.0, 368.1;29.1, 0.0, 13.9;0.0, 0.5, 0.0, 0.8;10
2;manelmm3;29/11/2019 20:24:49;234.6, 0.0, 372.0;30.8, 0.0, 12.4;0.0, 0.6, 0.0, 0.8;10
2;manelmm3;29/11/2019 20:24:49;244.0, 0.0, 375.5;32.2, 0.0, 11.5;0.0, 0.6, 0.0, 0.8;10
2;manelmm3;29/11/2019 20:24:49;254.6, 0.0, 379.2;33.4, 0.0, 11.1;0.0, 0.6, 0.0, 0.8;10
2;manelmm3;29/11/2019 20:24:50;264.7, 0.0, 382.5;34.4, 0.0, 11.0;0.0, 0.6, 0.0, 0.8;10
2;manelmm3;29/11/2019 20:24:50;275.2, 0.0, 385.7;35.3, 0.0, 11.0;0.0, 0.6, 0.0, 0.8;10
2;manelmm3;29/11/2019 20:24:50;286.0, 0.0, 389.1;36.2, 0.0, 11.1;0.0, 0.6, 0.0, 0.8;10
2;manelmm3;29/11/2019 20:24:51;297.0, 0.0, 392.3;37.3, 0.0, 10.0;0.0, 0.6, 0.0, 0.8;10
2;manelmm3;29/11/2019 20:24:51;309.3, 0.0, 394.7;39.1, 0.0, 5.1;0.0, 0.7, 0.0, 0.7;10
2;manelmm3;29/11/2019 20:24:51;321.2, 0.0, 395.7;40.2, 0.0, 2.1;0.0, 0.7, 0.0, 0.7;10
2;manelmm3;29/11/2019 20:24:51;333.4, 0.1, 396.0;41.0, 1.4, 0.2;0.0, 0.7, 0.0, 0.7;11
2;manelmm3;29/11/2019 20:24:52;345.5, 0.3, 396.0;40.0, -1.1, 0.0;0.0, 0.7, 0.0, 0.7;11
2;manelmm3;29/11/2019 20:24:52;357.7, 0.0, 395.7;41.8, 0.5, -1.8;0.0, 0.7, 0.0, 0.7;11
2;manelmm3;29/11/2019 20:24:52;370.4, 0.0, 395.0;42.8, 0.0, -2.8;0.0, 0.7, 0.0, 0.7;11
2;manelmm3;29/11/2019 20:24:53;383.4, 0.0, 394.1;43.4, 0.0, -3.5;0.0, 0.7, 0.0, 0.7;11
2;manelmm3;29/11/2019 20:24:53;397.4, 0.0, 392.7;43.6, 0.0, -6.1;0.0, 0.8, 0.0, 0.7;11
2;manelmm3;29/11/2019 20:24:53;410.0, 0.0, 389.3;39.3, 0.0, -17.2;0.0, 0.9, 0.0, 0.5;11
2;manelmm3;29/11/2019 20:24:54;420.2, 0.0, 382.1;29.8, 0.0, -28.4;0.0, 0.9, 0.0, 0.3;11
2;manelmm3;29/11/2019 20:24:54;427.8, 0.0, 372.7;21.4, 0.0, -33.5;0.0, 1.0, 0.0, 0.2;11
2;manelmm3;29/11/2019 20:24:54;433.5, 0.0, 361.4;15.5, 0.0, -36.8;0.0, 1.0, 0.0, 0.2;11
2;manelmm3;29/11/2019 20:24:54;437.6, 0.0, 350.0;12.3, 0.0, -38.6;0.0, 1.0, 0.0, 0.1;11
2;manelmm3;29/11/2019 20:24:55;440.6, 0.0, 338.2;6.5, 0.0, -40.4;0.0, 1.0, 0.0, 0.1;11
2;manelmm3;29/11/2019 20:24:55;441.0, 0.0, 325.9;-3.0, 0.0, -41.1;0.0, 1.0, 0.0, -0.1;11
2;manelmm3;29/11/2019 20:24:55;438.8, 0.0, 313.1;-10.0, 0.0, -38.6;0.0, 1.0, 0.0, -0.2;11
2;manelmm3;29/11/2019 20:24:56;434.5, 0.0, 302.3;-18.1, 0.0, -33.2;0.0, 1.0, 0.0, -0.3;11
2;manelmm3;29/11/2019 20:24:56;427.8, 0.1, 293.6;-26.2, 1.2, -24.9;0.0, 0.9, 0.0, -0.4;11
2;manelmm3;29/11/2019 20:24:56;419.2, 0.2, 287.2;-30.7, -0.8, -18.0;0.0, 0.8, 0.0, -0.6;11
2;manelmm3;29/11/2019 20:24:57;409.4, 0.0, 283.6;-33.2, -0.1, -7.6;0.0, 0.7, 0.0, -0.7;11
2;manelmm3;29/11/2019 20:24:57;399.8, 0.1, 281.0;-29.9, 0.7, -12.2;0.0, 0.8, 0.0, -0.6;11
2;manelmm3;29/11/2019 20:24:57;392.1, 1.1, 274.9;-19.7, 4.8, -22.8;-0.1, 0.9, 0.1, -0.3;11
2;manelmm3;29/11/2019 20:24:58;387.1, 2.7, 267.7;-15.5, 4.5, -24.0;-0.2, 1.0, 0.2, -0.2;11
2;manelmm3;29/11/2019 20:24:58;382.6, 3.5, 260.6;-14.7, 0.7, -23.6;-0.3, 0.9, 0.1, -0.1;11
2;manelmm3;29/11/2019 20:24:58;378.3, 3.1, 253.6;-13.8, -2.8, -23.1;-0.4, 0.9, 0.1, 0.0;11
2;manelmm3;29/11/2019 20:24:58;374.4, 1.8, 246.7;-12.7, -6.1, -22.6;-0.5, 0.9, 0.1, 0.0;11
2;manelmm3;29/11/2019 20:24:59;371.7, 1.0, 240.8;-5.4, -1.0, -17.0;-0.2, 1.0, 0.1, 0.0;11
2;manelmm3;29/11/2019 20:24:59;370.6, 1.8, 235.8;-2.4, 3.5, -16.5;-0.1, 1.0, 0.1, 0.1;11
2;manelmm3;29/11/2019 20:24:59;370.1, 2.4, 230.9;-1.7, 1.0, -16.5;-0.2, 1.0, 0.1, 0.0;11
2;manelmm3;29/11/2019 20:25:00;369.6, 2.3, 225.9;-1.3, -2.0, -16.2;-0.3, 1.0, 0.0, 0.0;11
2;manelmm3;29/11/2019 20:25:00;368.4, 1.3, 221.2;-5.5, -4.3, -15.4;-0.1, 1.0, -0.1, -0.1;11
2;manelmm3;29/11/2019 20:25:00;366.3, 0.3, 216.0;-7.8, -1.5, -17.7;0.0, 1.0, 0.0, -0.2;11
2;manelmm3;29/11/2019 20:25:01;363.8, 0.1, 210.3;-7.7, -0.6, -19.9;0.0, 1.0, 0.0, -0.2;11
2;manelmm3;29/11/2019 20:25:01;361.6, 0.0, 204.0;-7.5, 0.0, -21.1;0.0, 1.0, 0.0, -0.2;11
2;manelmm3;29/11/2019 20:25:01;359.3, 0.0, 197.6;-7.5, 0.0, -21.4;0.0, 1.0, 0.0, -0.2;11
2;manelmm3;29/11/2019 20:25:01;356.9, 0.1, 191.3;-9.6, 0.0, -20.3;0.0, 1.0, 0.0, -0.2;11
2;manelmm3;29/11/2019 20:25:02;352.8, 0.1, 185.7;-15.4, 0.0, -14.7;0.0, 0.9, 0.0, -0.4;11
2;manelmm3;29/11/2019 20:25:02;347.6, 0.2, 182.4;-18.1, -0.1, -8.8;0.0, 0.8, 0.0, -0.6;11
2;manelmm3;29/11/2019 20:25:02;342.2, 0.0, 180.3;-18.5, 0.3, -3.3;0.0, 0.7, 0.0, -0.7;11
2;manelmm3;29/11/2019 20:25:03;336.5, 0.1, 180.8;-16.5, 0.0, 5.2;0.0, 0.5, 0.0, -0.9;11
2;manelmm3;29/11/2019 20:25:03;332.0, 0.1, 183.3;-13.6, 0.0, 10.4;0.0, 0.4, 0.0, -0.9;11
2;manelmm3;29/11/2019 20:25:03;327.9, 0.1, 186.5;-14.4, 0.0, 11.3;0.0, 0.4, 0.0, -0.9;11
2;manelmm3;29/11/2019 20:25:04;323.4, 0.1, 190.1;-15.1, 0.0, 12.5;0.0, 0.4, 0.0, -0.9;11
2;manelmm3;29/11/2019 20:25:04;318.7, 0.1, 194.1;-15.9, 0.0, 13.8;0.0, 0.4, 0.0, -0.9;11
2;manelmm3;29/11/2019 20:25:04;313.5, 0.1, 198.7;-16.7, 0.0, 15.0;0.0, 0.4, 0.0, -0.9;11
2;manelmm3;29/11/2019 20:25:05;308.4, 0.0, 203.4;-17.6, 0.0, 16.0;0.0, 0.4, 0.0, -0.9;11
2;manelmm3;29/11/2019 20:25:05;302.9, 0.0, 208.3;-18.5, 0.0, 16.9;0.0, 0.4, 0.0, -0.9;11
2;manelmm3;29/11/2019 20:25:05;297.2, 0.0, 213.5;-19.4, 0.0, 17.8;0.0, 0.4, 0.0, -0.9;11
2;manelmm3;29/11/2019 20:25:05;291.3, 0.0, 219.0;-20.2, 0.0, 18.6;0.0, 0.4, 0.0, -0.9;11
2;manelmm3;29/11/2019 20:25:06;285.1, 0.0, 224.7;-21.1, 0.0, 19.4;0.0, 0.4, 0.0, -0.9;11
2;manelmm3;29/11/2019 20:25:06;278.2, 0.0, 231.1;-22.0, 0.0, 20.2;0.0, 0.4, 0.0, -0.9;11
2;manelmm3;29/11/2019 20:25:06;271.5, 0.0, 237.3;-22.7, 0.0, 21.0;0.0, 0.4, 0.0, -0.9;11
2;manelmm3;29/11/2019 20:25:07;264.5, 0.0, 243.7;-23.5, 0.0, 21.7;0.0, 0.4, 0.0, -0.9;11
2;manelmm3;29/11/2019 20:25:07;257.4, 0.0, 250.3;-24.3, 0.0, 22.4;0.0, 0.4, 0.0, -0.9;11
2;manelmm3;29/11/2019 20:25:07;250.0, 0.0, 257.1;-25.1, 0.0, 22.9;0.0, 0.4, 0.0, -0.9;11
2;manelmm3;29/11/2019 20:25:08;242.0, 0.0, 263.7;-27.9, 0.0, 21.0;0.0, 0.5, 0.0, -0.9;11
2;manelmm3;29/11/2019 20:25:08;232.7, 0.0, 270.1;-30.0, 0.0, 19.7;0.0, 0.5, 0.0, -0.9;11
2;manelmm3;29/11/2019 20:25:08;223.6, 0.0, 276.2;-30.5, 0.0, 20.5;0.0, 0.5, 0.0, -0.9;11
2;manelmm3;29/11/2019 20:25:08;214.4, 0.0, 282.5;-31.0, 0.0, 21.3;0.0, 0.5, 0.0, -0.9;11
2;manelmm3;29/11/2019 20:25:09;205.3, 0.0, 289.4;-28.5, 0.0, 25.6;0.0, 0.4, 0.0, -0.9;11
2;manelmm3;29/11/2019 20:25:09;197.5, 0.0, 297.9;-24.4, 0.0, 30.4;0.0, 0.3, 0.0, -1.0;11
2;manelmm3;29/11/2019 20:25:09;191.1, 0.1, 307.8;-18.5, 0.1, 35.1;0.0, 0.2, 0.0, -1.0;11
2;manelmm3;29/11/2019 20:25:10;186.6, 0.0, 319.7;-9.7, 0.0, 38.9;0.0, 0.1, 0.0, -1.0;11
2;manelmm3;29/11/2019 20:25:10;185.3, 0.0, 331.7;0.2, 0.0, 40.4;0.0, -0.1, 0.0, -1.0;11
2;manelmm3;29/11/2019 20:25:10;187.2, 0.0, 343.6;11.9, 0.0, 38.7;0.0, -0.2, 0.0, -1.0;11
2;manelmm3;29/11/2019 20:25:11;192.5, 0.0, 354.6;22.1, 0.0, 34.3;0.0, -0.3, 0.0, -0.9;11
2;manelmm3;29/11/2019 20:25:11;200.5, 0.0, 363.8;30.1, 0.0, 28.0;0.0, -0.5, 0.0, -0.9;11
2;manelmm3;29/11/2019 20:25:11;210.3, 0.0, 371.4;34.7, 0.0, 22.8;0.0, -0.5, 0.0, -0.9;11
2;manelmm3;29/11/2019 20:25:12;221.1, 0.0, 377.6;37.3, 0.0, 19.5;0.0, -0.5, 0.0, -0.8;11
2;manelmm3;29/11/2019 20:25:12;232.6, 0.0, 383.2;39.0, 0.0, 17.6;0.0, -0.6, 0.0, -0.8;11
2;manelmm3;29/11/2019 20:25:12;245.3, 0.0, 388.6;40.2, 0.0, 16.5;0.0, -0.6, 0.0, -0.8;11
2;manelmm3;29/11/2019 20:25:12;257.6, 0.0, 393.0;42.3, 0.0, 11.7;0.0, -0.6, 0.0, -0.8;11
2;manelmm3;29/11/2019 20:25:13;270.7, 0.0, 395.3;44.2, 0.0, 4.5;0.0, -0.7, 0.0, -0.7;11
2;manelmm3;29/11/2019 20:25:13;285.0, 0.0, 395.7;45.0, 0.0, -1.3;0.0, -0.7, 0.0, -0.7;11
2;manelmm3;29/11/2019 20:25:13;298.6, 0.0, 395.0;45.5, 0.0, -3.1;0.0, -0.7, 0.0, -0.7;11
2;manelmm3;29/11/2019 20:25:14;312.3, 0.0, 394.4;46.2, 0.0, -0.8;0.0, -0.7, 0.0, -0.7;11
2;manelmm3;29/11/2019 20:25:14;326.3, 0.0, 394.5;46.7, 0.0, 1.2;0.0, -0.7, 0.0, -0.7;11
2;manelmm3;29/11/2019 20:25:14;340.3, 0.3, 395.1;46.6, 0.9, 2.1;0.0, -0.7, 0.0, -0.7;12
2;manelmm3;29/11/2019 20:25:15;354.1, 0.0, 395.7;46.3, -1.2, 3.3;0.0, -0.7, 0.0, -0.7;12
2;manelmm3;29/11/2019 20:25:15;368.4, 0.0, 397.1;47.8, -0.1, 5.1;0.0, -0.7, 0.0, -0.8;12
2;manelmm3;29/11/2019 20:25:15;383.8, 0.0, 398.8;48.5, 0.0, 4.1;0.0, -0.7, 0.0, -0.7;12
2;manelmm3;29/11/2019 20:25:15;398.3, 0.0, 399.0;48.1, 0.0, -3.2;0.0, -0.7, 0.0, -0.7;12
2;manelmm3;29/11/2019 20:25:16;412.0, 0.0, 395.9;42.7, 0.0, -16.7;0.0, -0.9, 0.0, -0.5;12
2;manelmm3;29/11/2019 20:25:16;423.4, 0.0, 388.9;33.3, 0.0, -27.9;0.0, -0.9, 0.0, -0.4;12
2;manelmm3;29/11/2019 20:25:16;431.9, 0.0, 379.6;24.0, 0.0, -33.1;0.0, -1.0, 0.0, -0.2;12
2;manelmm3;29/11/2019 20:25:17;437.9, 0.0, 369.4;16.8, 0.0, -34.7;0.0, -1.0, 0.0, -0.2;12
2;manelmm3;29/11/2019 20:25:17;441.8, 0.0, 358.8;9.4, 0.0, -35.4;0.0, -1.0, 0.0, -0.1;12
2;manelmm3;29/11/2019 20:25:17;443.0, 0.0, 347.6;-1.5, 0.0, -34.6;0.0, -1.0, 0.0, 0.1;12
2;manelmm3;29/11/2019 20:25:18;441.6, 0.0, 337.5;-5.9, 0.0, -32.9;0.0, -1.0, 0.0, 0.1;12
2;manelmm3;29/11/2019 20:25:18;439.8, 0.0, 327.8;-6.1, 0.0, -31.7;0.0, -1.0, 0.0, 0.1;12
2;manelmm3;29/11/2019 20:25:18;437.9, 0.0, 318.5;-6.0, 0.0, -30.7;0.0, -1.0, 0.0, 0.1;12
2;manelmm3;29/11/2019 20:25:18;435.8, 0.0, 309.5;-9.5, 0.0, -28.5;0.0, -1.0, 0.0, 0.2;12
2;manelmm3;29/11/2019 20:25:19;431.7, 0.0, 301.9;-17.2, 0.0, -22.5;0.0, -0.9, 0.0, 0.3;12
2;manelmm3;29/11/2019 20:25:19;425.0, 0.1, 296.2;-23.3, 0.2, -13.7;0.0, -0.8, 0.0, 0.5;12
2;manelmm3;29/11/2019 20:25:19;417.8, 0.1, 292.9;-25.1, -0.1, -9.2;0.0, -0.8, 0.0, 0.6;12
2;manelmm3;29/11/2019 20:25:20;409.9, 0.0, 290.5;-26.9, 0.0, -7.1;0.0, -0.8, 0.0, 0.6;12
2;manelmm3;29/11/2019 20:25:20;401.7, 0.0, 288.5;-27.8, 0.0, -7.8;0.0, -0.8, 0.0, 0.6;12
2;manelmm3;29/11/2019 20:25:20;392.9, 0.0, 285.0;-26.9, 0.0, -13.2;0.0, -0.9, 0.0, 0.5;12
2;manelmm3;29/11/2019 20:25:21;385.1, 0.1, 280.3;-24.7, 0.3, -18.5;0.0, -0.9, 0.0, 0.4;12
2;manelmm3;29/11/2019 20:25:21;378.3, 0.1, 273.9;-20.6, -0.2, -24.0;0.0, -0.9, 0.0, 0.3;12
2;manelmm3;29/11/2019 20:25:21;372.8, 0.0, 266.0;-16.4, -0.2, -28.2;0.0, -1.0, 0.0, 0.2;12
2;manelmm3;29/11/2019 20:25:22;368.6, 0.0, 257.0;-11.6, 0.0, -31.3;0.0, -1.0, 0.0, 0.2;12
2;manelmm3;29/11/2019 20:25:22;365.8, 0.1, 247.3;-7.7, 0.3, -33.4;0.0, -1.0, 0.0, 0.1;12
2;manelmm3;29/11/2019 20:25:22;363.9, 0.3, 237.1;-5.5, 1.1, -34.6;0.0, -1.0, 0.0, 0.1;12
2;manelmm3;29/11/2019 20:25:22;362.3, 0.4, 225.9;-4.5, -1.1, -35.0;0.1, -1.0, 0.0, 0.0;12
2;manelmm3;29/11/2019 20:25:23;361.2, 0.1, 215.8;-2.8, -0.4, -32.1;0.0, -1.0, 0.0, 0.0;12
2;manelmm3;29/11/2019 20:25:23;360.6, 0.0, 206.6;-1.7, 0.1, -28.9;0.0, -1.0, 0.0, 0.0;12
2;manelmm3;29/11/2019 20:25:23;360.0, 0.0, 198.5;-3.0, 0.0, -25.7;0.0, -1.0, 0.0, 0.0;12
2;manelmm3;29/11/2019 20:25:24;358.2, 0.0, 191.4;-8.7, 0.0, -21.7;0.0, -1.0, 0.0, 0.2;12
2;manelmm3;29/11/2019 20:25:24;354.7, 0.1, 185.0;-12.8, 0.0, -18.7;0.0, -0.9, 0.0, 0.3;12
2;manelmm3;29/11/2019 20:25:24;350.1, 0.1, 180.1;-18.1, 0.0, -13.5;0.0, -0.9, 0.0, 0.5;12
2;manelmm3;29/11/2019 20:25:25;343.8, 0.1, 177.5;-22.7, 0.0, -4.0;0.0, -0.8, 0.0, 0.7;12
2;manelmm3;29/11/2019 20:25:25;336.8, 0.0, 177.9;-23.5, 0.0, 5.5;0.0, -0.6, 0.0, 0.8;12
2;manelmm3;29/11/2019 20:25:25;329.9, 0.0, 180.5;-22.9, 0.0, 10.7;0.0, -0.5, 0.0, 0.9;12
2;manelmm3;29/11/2019 20:25:25;323.0, 0.0, 184.2;-22.7, 0.0, 13.5;0.0, -0.5, 0.0, 0.9;12
2;manelmm3;29/11/2019 20:25:26;315.9, 0.0, 189.0;-22.3, 0.0, 16.2;0.0, -0.4, 0.0, 0.9;12
2;manelmm3;29/11/2019 20:25:26;309.2, 0.0, 194.3;-21.6, 0.0, 18.9;0.0, -0.4, 0.0, 0.9;12
2;manelmm3;29/11/2019 20:25:26;303.1, 0.0, 200.5;-18.8, 0.0, 23.0;0.0, -0.3, 0.0, 0.9;12
2;manelmm3;29/11/2019 20:25:27;297.5, 0.0, 208.4;-17.6, 0.0, 25.2;0.0, -0.3, 0.0, 1.0;12
2;manelmm3;29/11/2019 20:25:27;292.1, 0.0, 216.1;-18.3, 0.0, 26.1;0.0, -0.3, 0.0, 1.0;12
2;manelmm3;29/11/2019 20:25:27;286.3, 0.0, 223.9;-20.6, 0.0, 25.5;0.0, -0.3, 0.0, 0.9;12
2;manelmm3;29/11/2019 20:25:28;279.7, 0.0, 231.4;-23.5, 0.0, 24.2;0.0, -0.4, 0.0, 0.9;12
2;manelmm3;29/11/2019 20:25:28;272.1, 0.0, 238.3;-26.4, 0.0, 22.5;0.0, -0.4, 0.0, 0.9;12
2;manelmm3;29/11/2019 20:25:28;263.3, 0.0, 245.4;-28.4, 0.0, 21.6;0.0, -0.5, 0.0, 0.9;12
2;manelmm3;29/11/2019 20:25:29;254.6, 0.0, 251.8;-29.7, 0.0, 21.2;0.0, -0.5, 0.0, 0.9;12
2;manelmm3;29/11/2019 20:25:29;245.5, 0.0, 258.1;-30.8, 0.0, 21.2;0.0, -0.5, 0.0, 0.9;12
2;manelmm3;29/11/2019 20:25:29;236.1, 0.0, 264.5;-31.4, 0.0, 21.8;0.0, -0.5, 0.0, 0.9;12
2;manelmm3;29/11/2019 20:25:29;226.9, 0.0, 271.6;-30.0, 0.0, 25.0;0.0, -0.4, 0.0, 0.9;12
2;manelmm3;29/11/2019 20:25:30;217.4, 0.0, 279.9;-30.0, 0.0, 26.1;0.0, -0.4, 0.0, 0.9;12
2;manelmm3;29/11/2019 20:25:30;208.4, 0.0, 287.6;-29.6, 0.0, 25.4;0.0, -0.4, 0.0, 0.9;12
2;manelmm3;29/11/2019 20:25:30;199.9, 0.0, 295.4;-26.0, 0.0, 27.1;0.0, -0.4, 0.0, 0.9;12
2;manelmm3;29/11/2019 20:25:31;193.6, 0.0, 304.4;-16.3, 0.0, 32.2;0.0, -0.2, 0.0, 1.0;12
2;manelmm3;29/11/2019 20:25:31;190.2, 0.0, 314.4;-7.7, -0.1, 33.9;0.0, -0.1, 0.0, 1.0;12
2;manelmm3;29/11/2019 20:25:31;188.8, 0.0, 324.5;-2.5, 0.0, 33.4;0.0, 0.0, 0.0, 1.0;12
2;manelmm3;29/11/2019 20:25:32;188.9, 0.0, 334.9;3.8, 0.0, 31.7;0.0, 0.1, 0.0, 1.0;12
2;manelmm3;29/11/2019 20:25:32;191.5, 0.0, 343.9;12.6, 0.0, 27.6;0.0, 0.2, 0.0, 1.0;12
2;manelmm3;29/11/2019 20:25:32;196.7, 0.0, 351.1;21.1, 0.0, 20.9;0.0, 0.4, 0.0, 0.9;12
2;manelmm3;29/11/2019 20:25:32;203.8, 0.0, 356.6;25.9, 0.0, 16.3;0.0, 0.5, 0.0, 0.9;12
2;manelmm3;29/11/2019 20:25:33;212.6, 0.0, 361.3;28.6, 0.0, 13.4;0.0, 0.6, 0.0, 0.8;12
2;manelmm3;29/11/2019 20:25:33;221.5, 0.0, 365.1;30.2, 0.0, 12.2;0.0, 0.6, 0.0, 0.8;12
2;manelmm3;29/11/2019 20:25:33;230.7, 0.0, 368.7;31.5, 0.0, 11.7;0.0, 0.6, 0.0, 0.8;12
2;manelmm3;29/11/2019 20:25:34;240.3, 0.0, 372.2;32.3, 0.0, 12.2;0.0, 0.6, 0.0, 0.8;12
2;manelmm3;29/11/2019 20:25:34;250.1, 0.0, 376.0;33.0, 0.0, 13.0;0.0, 0.6, 0.0, 0.8;12
2;manelmm3;29/11/2019 20:25:34;260.2, 0.0, 380.0;33.7, 0.0, 13.7;0.0, 0.6, 0.0, 0.8;12
2;manelmm3;29/11/2019 20:25:35;271.1, 0.0, 384.5;34.5, 0.0, 14.3;0.0, 0.6, 0.0, 0.8;12
2;manelmm3;29/11/2019 20:25:35;281.5, 0.0, 388.9;35.2, 0.0, 14.8;0.0, 0.6, 0.0, 0.8;12
2;manelmm3;29/11/2019 20:25:35;292.4, 0.0, 392.9;37.2, 0.0, 11.5;0.0, 0.6, 0.0, 0.8;12
2;manelmm3;29/11/2019 20:25:35;303.8, 0.0, 395.8;38.9, 0.0, 8.0;0.0, 0.6, 0.0, 0.8;12
2;manelmm3;29/11/2019 20:25:36;315.7, 0.0, 397.2;40.3, 0.0, 1.3;0.0, 0.7, 0.0, 0.7;12
2;manelmm3;29/11/2019 20:25:36;327.9, 0.0, 396.6;40.8, 0.0, -3.7;0.0, 0.8, 0.0, 0.7;13
2;manelmm3;29/11/2019 20:25:36;341.0, 0.3, 395.5;40.6, 0.3, -3.4;0.0, 0.7, 0.0, 0.7;13
2;manelmm3;29/11/2019 20:25:37;353.1, 0.0, 394.9;41.7, 0.0, 0.9;0.0, 0.7, 0.0, 0.7;13
2;manelmm3;29/11/2019 20:25:37;365.9, 0.0, 395.5;42.9, -0.1, 2.7;0.0, 0.7, 0.0, 0.7;13
2;manelmm3;29/11/2019 20:25:37;378.9, 0.0, 396.4;43.5, 0.0, 2.8;0.0, 0.7, 0.0, 0.7;13
